"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z"
1106, 9.506432062030999e-01, -6.302418939714614e+00, 1.897227960493610e-01, -1.494928978863782e-01, 4.485861787870835e-01, -3.976834452690995e-02, -1.691162103174718e-01
1107, 7.809368893553756e-01, -5.078067166570306e+00, 7.035214959411523e-02, -1.278348353310773e-01, 4.611047606300217e-01, -6.002249816934565e-03, -6.454124994097059e-03
1108, 7.139490341683082e-01, -5.308452319252710e+00, 7.945282771852093e-02, -4.391194998648638e-02, 5.216468429259796e-01, -5.001985323577453e-02, -1.536871355854870e-01
1109, 7.370048639590692e-01, -7.031132913653010e+00, 1.402339394425489e-01, -9.504941995222581e-02, 2.755041919076035e-01, 1.294496317928933e-01, -1.077217912562476e-01
1110, 8.848994001179461e-01, -7.243144565336463e+00, 1.456786305950921e-01, -7.694785182773640e-02, 4.534685850363664e-01, 7.642596036438722e-02, -3.306805422994438e-02
1111, 2.023579774494499e-01, -4.541652803730448e+00, 4.740422632639207e-02, -1.646313689314739e-01, 3.145638509029067e-01, 1.164175617528332e-02, -6.979913220188676e-02
1112, 7.772356892567602e-01, -6.623975318422545e+00, 1.252157298482106e-01, 6.600307716317216e-03, 2.211374582320035e-01, 1.297621950790682e-01, 2.370008246690948e-02
1113, 8.130156539601463e-01, -6.604433683077023e+00, 2.453317554797340e-01, -2.819026331959721e-02, 1.347600491873868e-01, -1.943899758150106e-02, 3.512443694101257e-01
1114, 7.793946117564095e-01, -6.407650843479662e+00, 1.175139255511891e-01, 5.441935853538080e-02, 7.103733762430911e-02, -1.661664324686429e-01, 9.634249696223359e-03
1115, 7.271477942695016e-01, -6.277521833205295e+00, 1.136566705718493e-01, -5.017623429735578e-02, 1.093595210395444e-01, -5.701254682742379e-02, -1.041062745764340e-01
1116, 6.933353896231332e-01, -6.191099170679657e+00, 1.110433277706235e-01, -6.317058578546463e-02, -4.316153614871107e-03, 9.848447931336754e-02, 1.641178335135200e-02
1117, 6.752662837978712e-01, -6.177649793634721e+00, 2.658387081579639e-01, -1.608120135335536e-01, 2.899337819702553e-01, -2.783160621486749e-01, 3.284188725114585e-01
1118, 3.183744559869077e-01, -7.481900700653305e+00, 3.178752932498380e-01, -1.707761199383412e-01, 7.270933752692323e-01, 6.392580538126781e-02, 2.473113461762440e-01
1119, 7.610954639499729e-01, -7.274173797874353e+00, 2.762358886731442e-01, -3.416006046674017e-01, 5.653356722180397e-01, 6.849675436006797e-02, -2.239714508080479e-02
1120, 7.744176270771687e-01, -7.139714845600489e+00, 2.693404134824734e-01, -2.963044046189615e-01, 5.265867119567492e-01, 8.859349704723819e-02, 1.343421121979127e-01
1121, 9.423765290384207e-01, -7.166703493165056e+00, 2.113358691498272e-01, -1.942563446986892e-01, 3.293687347961414e-01, 7.497373612290631e-02, -1.271234114530904e-01
1122, 8.015807875499322e-01, -6.474067529988868e+00, 2.455008021685121e-01, -1.475008537111908e-01, 7.214830489256896e-01, -3.566419631128710e-02, 3.498047400908955e-02
1123, 8.048068454440348e-01, -6.350700632566588e+00, 2.415847757632362e-01, -3.296539373400902e-01, 6.729497962002056e-01, -3.846015348725319e-02, 1.312829944104892e-01
1124, 4.833305331750217e-01, -7.411855193672737e+00, 3.203438440621639e-01, -1.356279342479037e-01, 6.212202188679637e-01, 2.338701554483056e-01, 6.270100017797883e-02
1125, 6.412997514673044e-01, -5.266797882053083e+00, 2.456991191643206e-01, -1.430782112824920e-01, 1.537573486312320e-02, -1.354795174676763e-01, 4.591702678864696e-02
1126, 6.275922414277264e-01, -5.476285687670640e+00, 8.627799017660190e-02, 1.339633005035850e-01, 1.159059594986798e-01, 1.991794836072980e-02, -2.153655333266597e-01
1127, 7.617518894842954e-01, -6.967424159293036e+00, 2.684221471050091e-01, -1.935806102100304e-01, 5.464978374548306e-01, -2.079686516770456e-02, 3.530131740632444e-01
1128, 7.030294969282100e-01, -7.234989729447670e+00, 1.479520676009779e-01, -1.550368731311537e-01, 1.539554949111154e-01, 2.918040179764914e-01, -5.101639001512071e-02
1129, 6.778269268169996e-01, -5.409927477021623e+00, 8.347297447158064e-02, -1.334900791585260e-01, 3.806537141960903e-01, -1.846430454865453e-02, -2.211387983802532e-01
1130, 6.641052041787296e-01, -6.008725259753934e+00, 2.630082384954420e-01, -2.854629242798153e-01, 2.561270786706268e-01, -2.618531466590749e-01, 3.548226013412245e-01
1131, 7.558678218775337e-01, -5.870369435343948e+00, 2.420199200550305e-01, -5.444221850990790e-01, 4.768779311775537e-01, -5.753707227252927e-02, -1.326960929416212e-01
1132, 4.271018453083237e-01, -4.590329567282457e+00, 5.409145430840379e-02, -1.425257243912049e-01, 3.516414221774218e-01, -3.500169384202800e-02, 5.157885654805218e-03
1133, 7.670145265320036e-01, -5.526036438996696e+00, 2.306351261419403e-01, -4.532149552290329e-01, 4.929164799659885e-01, 9.356561665952173e-03, -1.344637085812166e-01
1134, 9.963697833305113e-01, -5.680605801755803e+00, 1.583567130408441e-01, -1.771965163551049e-01, 2.893917312269165e-01, -2.738333430000917e-02, -1.043343144283270e-01
1135, 7.305390020137420e-01, -5.208084954729331e+00, 2.300175887303306e-01, -5.898167452594831e-01, 5.350247710285301e-01, -5.462090415885838e-02, -1.255063695560690e-01
1136, 9.693377762996598e-01, -5.672446565435820e+00, 8.861727931996918e-02, 2.257483043164662e-02, 2.309178179656067e-01, -8.555263385674040e-02, -1.371836426173802e-02
1137, 7.589946631649360e-01, -5.539954834532361e+00, 8.704702950089724e-02, -2.107908611756356e-01, 2.952526219676129e-01, -7.678417776063223e-02, -1.465553109932506e-03
1138, 4.719287862730963e-01, -6.945630492546438e+00, 1.389897622464204e-01, 2.028783028534791e-01, 3.344265228959378e-02, -4.963311625862972e-03, 2.011091451236127e-01
1139, 9.584861079829934e-01, -5.990081866829467e+00, 1.000475984099364e-01, -2.294036236274651e-02, 2.356210451005563e-01, -6.451249014093272e-02, -1.441195306945291e-02
1140, 6.841453384161971e-01, -4.872014069284718e+00, 2.288808370619989e-01, -5.515093524399047e-01, 4.052639111358070e-01, 2.506632623539792e-02, -7.702743456720265e-02
1141, 6.547870448173470e-01, -5.105006550317041e+00, 7.284916251772025e-02, -2.311359713387225e-02, 3.816829465785568e-01, -2.401957355485262e-02, -2.522443949675786e-01
1142, 5.506304615524054e-01, -4.713798909678234e+00, 2.383161338834951e-01, -8.399004653280858e-01, 3.604993496738538e-01, -5.199585443419660e-02, -2.776952507321251e-02
1143, 8.321948898053374e-01, -7.028965478557609e+00, 2.493516603374000e-01, -3.875163915179803e-01, 4.218935845003627e-01, 5.989539139260330e-02, -1.440464326451167e-01
1144, 9.060819334218608e-01, -6.875099746251033e+00, 2.193743786613036e-01, -2.419814962653150e-01, 4.263333092849854e-01, -5.631196608702141e-03, -9.843325862886786e-02
1145, 5.317528407008787e-01, -4.873767403882042e+00, 2.439705737597743e-01, -1.377071723768842e-01, 5.076080446126732e-01, 3.469729671429959e-02, 3.831236616080808e-01
1146, 7.119927299805283e-01, -6.083795034432826e+00, 2.567816331887993e-01, -7.135564727612504e-01, 3.465451564303126e-01, -1.198876600051059e-01, -7.623392619050813e-02
1147, 9.723657316447208e-01, -6.287795986310582e+00, 1.101217598617403e-01, -3.392793221586771e-02, 1.681148013158756e-01, -9.680490123726843e-03, -1.286292837262397e-02
1148, 7.313549881733690e-01, -6.122527719615002e+00, 1.081006464429880e-01, -3.045467040306296e-01, 1.256254510337180e-01, 1.700708591814052e-02, -2.324473314351959e-02
1149, 6.609086825933169e-01, -5.544960660717981e+00, 8.844272998790947e-02, -4.770069785820718e-01, 1.772636925785483e-01, -7.618760661399676e-02, 7.560955694680978e-04
1150, 6.618313245147860e-01, -7.363196177563553e+00, 1.530433798988769e-01, -1.467963698252865e-01, 5.806335599776710e-01, 1.390876330709447e-01, -1.394685581833061e-01
1151, 7.454170820237287e-01, -6.260804141515575e+00, 2.544269227178191e-01, -3.052894286116017e-01, 7.006636028139839e-01, -4.551822714433142e-02, 1.954647401494909e-01
1152, 8.072746118577891e-01, -6.216598401423544e+00, 2.376218028485826e-01, -3.248773407293411e-01, 6.047971732404778e-01, -2.794300074208279e-02, -1.807554798753790e-01
1153, 8.501735729861257e-01, -6.093009490352580e+00, 2.217441008890541e-01, -4.295915735430154e-01, 3.501543393740565e-01, 1.777850604453360e-02, -1.147083408182342e-01
1154, 1.003187308876564e+00, -5.991081351920581e+00, 1.621882112133770e-01, -1.658624965333163e-01, 2.422759881403634e-01, -2.068171806290349e-02, -9.011673602821205e-02
1155, 5.126512575082756e-01, -4.803411384740126e+00, 2.426691646292758e-01, -4.179650822087325e-02, 8.845387078967083e-02, -8.201531804022633e-02, 2.776455650272267e-01
1156, 8.075531631409629e-01, -6.347137931161745e+00, 1.149719193671549e-01, -2.788452691890577e-01, 1.297240642956794e-01, -7.835733420848883e-03, -1.764325506144098e-03
1157, 6.393022941669876e-01, -4.928677154503244e+00, 6.669598454583076e-02, -3.819851874833511e-01, 4.098335201626250e-01, -7.300775988155260e-02, -9.014011661062697e-04
1158, 8.100395733930855e-01, -6.692712751218136e+00, 2.483329746505931e-01, -3.121485527291997e-01, 5.060603217489917e-01, -5.728277943260753e-02, 6.485399633948398e-02
1159, 6.551349198645220e-01, -7.389699048006669e+00, 3.019702566562387e-01, -4.177711100159575e-01, 6.913825311101688e-01, 7.235273719096427e-02, -3.975574224237384e-02
1160, 6.511486492128010e-01, -5.377506815504419e+00, 2.474935061038248e-01, -6.518880216173690e-01, 4.944595977889545e-01, 7.208317113733360e-02, -8.551612323412469e-02
1161, 5.533516814555737e-01, -6.118641052288243e+00, 1.095339048643070e-01, 2.316428155460790e-01, 1.781852223731222e-02, -1.992981481635344e-02, -4.298900797932836e-02
1162, 5.569303715508347e-01, -5.042481064443426e+00, 2.474437641455357e-01, -1.317195870126338e-01, 5.878395068879181e-01, 1.563287679151566e-02, 3.943434707098751e-01
1163, 9.479167621684779e-01, -6.606359651146042e+00, 1.972599512907531e-01, -3.689399678304810e-01, 3.670765509976714e-01, -3.801222038538393e-02, -1.389627228349494e-01
1164, 8.266970253058014e-01, -3.904827669201209e+00, 3.881102711631443e-02, -4.514193434382641e-03, 3.523445678924919e-01, -1.535655665577246e-02, -4.386217143156253e-03
1165, 9.485795712620265e-01, -4.226678214246276e+00, 4.273455884159536e-02, 8.689201626060629e-02, 3.332675215737513e-01, -1.336314633688878e-02, -1.688580351673981e-02
1166, 1.064612703097644e+00, -3.954288955255830e+00, 3.496427059792486e-02, 1.375935368361651e-01, 3.311159034290740e-01, -1.122387358217782e-02, -2.826915920915112e-02
1167, 5.857331222570081e-01, -4.105930588830729e+00, 4.481652092339768e-02, -1.052273310793831e-01, 2.898271671825944e-01, -8.492468415493946e-03, -2.956321067544514e-04
1168, 3.539048070697759e-01, -3.289005532936101e+00, 2.080191755243139e-01, -4.770682625271875e-01, 6.330217255017477e-01, 7.161876502845214e-03, 2.322755757945865e-01
1169, 2.134369165498207e-01, -2.995275992145024e+00, 1.797817091736884e-01, -1.919930957164395e-01, 3.086078511985778e-01, 7.332466452523993e-02, 4.616079565727577e-01
1170, 5.298015482493588e-01, -3.009654610770969e+00, 2.070889074528577e-01, -4.658372534662064e-01, 6.511493940580951e-01, 1.801734095203024e-02, -1.726669828108560e-02
1171, 3.818199622397274e-01, -2.836854098708088e+00, 2.024359040491672e-01, -6.286791354799570e-01, 5.793349142319635e-01, 5.688230592456656e-02, 1.814432537197800e-01
1172, 8.846425676630544e-01, -3.536701014919409e+00, 1.563758627545838e-01, -1.923533075001855e-01, 5.353101263809906e-01, -2.501480990471321e-02, -1.621727633979739e-01
1173, 1.046191417774268e+00, -3.373016535146352e+00, 9.343752848618669e-02, -9.228549744806837e-02, 4.424095136023554e-01, -3.943707954192771e-02, -1.641219540706052e-01
1174, 1.073968841396394e+00, -3.656650174217446e+00, 8.740126080173151e-02, -9.185118726662390e-02, 4.135018667588595e-01, -4.267728531447465e-02, -1.535825658918906e-01
1175, 5.089752331904825e-01, -2.869931079651177e+00, 2.320376518927127e-02, -1.723522233117412e-01, 5.010688366340866e-01, 4.695964622809595e-02, -3.088230255562631e-02
1176, 3.902056423710211e-01, -2.671051451527265e+00, 2.001007057733692e-01, -1.438412075596770e-01, 1.953360638378382e-01, 2.923204084644300e-01, 9.028364897121205e-02
1177, 2.343267257188114e-01, -2.817802951441765e+00, 1.740226374524743e-02, 3.551177554674358e-02, 3.567199661221964e-01, 1.894998069800508e-01, -2.400784233654722e-01
1178, 4.602613385652194e-01, -3.460175036950632e+00, 2.161851811567655e-01, -4.556457248422507e-01, 6.962723450161836e-01, -1.153821668183080e-02, 1.943711755053597e-04
1179, 6.699042122060854e-01, -3.529176080452531e+00, 2.036297747630083e-01, -3.117018231289127e-01, 6.651911742604094e-01, -2.031389708451315e-02, -9.403876690687062e-02
1180, 4.901713597033752e-01, -3.653076525025091e+00, 2.194460137156361e-01, -4.482007912687689e-01, 7.195298736707956e-01, -3.907003831093943e-02, -7.290713920197387e-03
1181, 4.798140141256378e-01, -2.519304618959564e+00, 1.997833521144723e-01, -1.035832216355155e-01, 6.774158003208302e-01, 2.906692596275360e-02, 3.595923522454808e-01
1182, 6.708574216890507e-01, -2.372484154416620e+00, 1.831928976341838e-01, -8.200826289626747e-01, 4.648427168434333e-01, 1.086348163398061e-01, -6.639649851291694e-02
1183, 6.923581760327451e-01, -2.524835685588818e+00, 1.827590246063691e-01, -4.053127671433738e-01, 6.904951632625881e-01, 2.864169985995739e-02, -1.219611997199984e-01
1184, 9.503472655890991e-01, -2.608411804631547e+00, 1.172914599096224e-01, -1.330580888635222e-01, 4.143793354732573e-01, 2.574891150355200e-02, -1.373678659816112e-01
1185, 6.046261590328202e-01, -2.723235438849994e+00, 1.969724327798999e-01, -5.077213977881673e-01, 6.355174944510378e-01, -2.069475794060331e-02, -7.834057181509860e-02
1186, 7.297086332628627e-01, -2.259539313870840e+00, 1.147739106580318e-02, -6.297514820916425e-02, 4.724237774121667e-01, 9.684142544924806e-02, -1.506657008351668e-01
1187, 7.142668480011212e-01, -2.115583233812381e+00, 9.153574717216419e-03, 2.830074727347571e-02, 2.704569773058791e-01, 7.337644258992497e-02, -2.612057906990877e-01
1188, 6.128461328487550e-01, -2.332166920225506e+00, 1.893315964374550e-01, -8.051877533447496e-02, 1.468872256037358e-01, 2.736834658999354e-01, -1.466066785236522e-02
1189, 5.995953393240920e-01, -1.702473369649656e+00, 2.867354531778452e-03, -7.589943863240790e-02, 2.767819595304070e-01, -2.648605829245819e-01, -1.326467096640315e-01
1190, 3.533004271764009e-01, -1.535647435238827e+00, 1.775492299277005e-01, 9.243745795188724e-02, 3.420250061360826e-02, -3.109881288963778e-02, 2.823522688487976e-01
1191, 5.910118667814372e-01, -1.664728979362267e+00, 1.796480687970138e-01, -3.897386001219138e-01, 5.390537762115942e-01, 5.147772176624207e-02, 3.117321512003198e-01
1192, 5.454641335641399e-01, -1.133155028644395e-01, 1.557052851671339e-01, -2.196444206662382e-01, 7.113821911071709e-01, 8.569425267695577e-02, 2.481659994206684e-01
1193, 4.427336602861714e-01, -4.383312704635405e-02, 1.564536795913738e-01, -2.402580815526920e-01, 6.330824018390776e-01, 3.318819965990499e-02, 2.623792129741698e-01
1194, 6.294175002797197e-01, -2.438545867607828e+00, 1.554926049016663e-02, -3.678445144929709e-02, 4.517329576928753e-01, 1.307652183463664e-01, -2.283384753748134e-01
1195, 6.143498363042346e-01, -1.565293137987227e+00, 1.757445018361536e-01, -5.889481595399318e-01, 5.500347312085921e-01, -9.906346980113669e-03, -5.581555349655533e-02
1196, 7.739979936620887e-01, -1.413957347798743e+00, 1.481922971194033e-01, -5.516708624808417e-01, 4.562449244169652e-01, -1.782783321939685e-02, -1.224416496055044e-01
1197, 7.877395389865469e-01, -1.727817513042698e+00, 1.506613600190254e-01, -4.548581962971426e-01, 4.879452257171366e-01, 3.765913192129169e-03, -1.314443840310166e-01
1198, 2.957171527928895e-01, -3.586680668071057e+00, 3.234118189177106e-02, -2.503005777759740e-01, 3.279303528789283e-01, -8.148926202620813e-02, -6.802000196814162e-02
1199, 4.898002172605708e-01, -3.522531250162233e+00, 3.446266594060010e-02, -9.795259017367322e-02, 4.342586182499604e-01, 1.678056618347689e-02, 2.982824059362706e-03
1200, 2.923693860399842e-01, -3.408260860597883e+00, 2.915376077900515e-02, -1.204302307631448e-01, 5.839606679714708e-01, -1.065291785810012e-02, -6.605794236217022e-02
1201, 8.870864829411316e-01, -2.057805498007168e+00, 5.749349357933807e-03, -4.154529539363353e-02, 4.227674964927748e-01, 3.873225192998095e-02, -2.316412937722399e-02
1202, 4.827679911142982e-01, -3.293165772283382e+00, 3.041481178539941e-02, -1.851385198097126e-01, 4.077314078502182e-01, 7.440545062004868e-02, 9.790514050731912e-04
1203, 6.941983300403046e-01, -3.396726402618990e+00, 3.171973537935942e-02, -3.310828663878429e-02, 3.742494292105906e-01, 5.696072120947691e-02, -4.081533169241702e-03
1204, 8.300182700349281e-01, -3.539304270890768e+00, 3.238756984411573e-02, 1.633755346432581e-02, 4.009424019127225e-01, 3.032249136915505e-02, -6.124271686046891e-03
1205, 9.723006722363778e-01, -3.328212947144835e+00, 2.671121019631576e-02, 1.008730270815259e-01, 3.990021417660189e-01, 1.326615816748537e-02, -2.628523689535511e-02
1206, 5.406816108582236e-01, -2.669064881018229e+00, 1.980187555965955e-02, -9.311356542821946e-02, 3.991329769667982e-01, 6.401395596723679e-02, -2.084414510043041e-01
1207, 6.954079694412680e-01, -2.230328079135352e+00, 1.771162961900369e-01, -2.734428899000331e-01, 4.815484301731738e-01, 4.748403783898119e-02, 2.347741012414229e-01
1208, 2.904811031956611e-02, -3.479919649780499e+00, 1.016981436102136e-01, -1.548943097525192e-02, 4.653622128975392e-02, 1.623669549059597e-01, 1.684235179575992e-01
1209, 2.181979666564273e-01, -3.782023783435937e+00, 1.944794449208039e-01, -2.666569696039438e-01, 2.410755206001056e-01, -1.430472276708339e-01, 4.384039095421038e-01
1210, 6.485095956882412e-01, -1.843194245357492e+00, 1.768073181564718e-01, -3.610564644662624e-01, 2.876608930995634e-01, -2.764782509906200e-02, 4.316443888058502e-01
1211, 7.298926145830262e-01, -1.979145189900454e+00, 1.669188002101421e-01, -7.507426863922071e-01, 4.859429202606405e-01, -1.123339367397673e-01, -1.096952578677159e-01
1212, 8.545500017042884e-01, -1.521989170857526e+00, -3.146140492358412e-03, -1.227950805926113e-01, 2.606232956214720e-01, 5.045566120862538e-02, -5.321043998038962e-03
1213, 1.067739113965927e+00, -1.535209987419639e+00, -7.457045662005345e-03, 4.570937474381348e-02, 2.815316557702982e-01, 4.835211304728956e-02, -2.615329405658254e-02
1214, 9.889198346879806e-01, -1.282108038438643e+00, -9.283387740719944e-03, -1.989520493753829e-02, 2.957062777918132e-01, 1.836451460503086e-02, -2.094319937011110e-02
1215, 1.050407941583368e+00, -3.966579293438574e+00, 1.023147288106034e-01, -7.525767940470787e-02, 4.095964048661236e-01, -4.434587620541044e-02, -1.446562891971982e-01
1216, 1.005752551789514e+00, -4.283203668709361e+00, 1.257531462479659e-01, -1.193864222547454e-01, 3.773766512387158e-01, -6.211763076581314e-02, -1.260104522279765e-01
1217, 7.863685198591465e-01, -3.769249014690385e+00, 1.869820758773420e-01, -2.637396335643472e-01, 5.688467921190370e-01, -4.611245783133546e-02, -1.327173136099927e-01
1218, 7.421556065927514e-01, -4.116590384706492e+00, 2.022695344356448e-01, -2.707328157036899e-01, 5.783935048488068e-01, -4.872786697289930e-02, -1.095688012996805e-01
1219, 7.644100813189602e-01, -2.188667050211882e+00, 1.638892372422683e-01, -4.391102564431733e-01, 4.965302612351840e-01, -3.493766152688452e-02, -6.600195659260766e-02
1220, 3.033350581554242e-01, -3.530679361624794e+00, 2.062626401922726e-01, -5.274555841875604e-01, 7.028989117739521e-01, -9.475345781442998e-03, 1.624890090597192e-01
1221, 1.052828651994858e+00, -2.377848496677835e-01, 3.498912066842382e-02, -1.167489778729003e-01, 2.957811278139427e-01, -8.504460978886096e-02, -1.115359293493648e-01
1222, 1.045862800715555e+00, -5.338382386675472e-01, 4.304158184306116e-02, -1.241482985449232e-01, 3.241308233823061e-01, -8.313207506408166e-02, -1.207160296867887e-01
1223, 7.328718053814087e-01, -6.402115925614797e-01, 1.428123745930128e-01, -2.630822601404230e-01, 5.862600042491838e-01, 1.889070486830716e-02, 7.301886252991333e-02
1224, 6.249018455773799e-01, -6.925525210379189e-01, 1.593502465330445e-01, -1.657530824926250e-01, 3.610571860380857e-01, 3.561664279150503e-01, 1.281116389869129e-01
1225, 7.503998670996261e-01, -5.938371523844670e-01, -1.784988817506023e-02, 8.233252881658494e-03, 1.937721549084775e-01, 4.536773122236908e-02, -2.162137902192665e-01
1226, 9.504470587171714e-01, -9.536529999163768e-01, -1.438584113290449e-02, -7.042946856897773e-02, 3.593845955371460e-01, -5.117398039416086e-03, -2.401731448613195e-02
1227, 8.632356203272736e-01, -3.350609512474709e-01, 1.062136682738303e-01, -3.953938969957709e-01, 4.208321321350744e-01, -7.552276422642543e-02, -1.333037796296283e-01
1228, 6.118685668436830e-01, -1.487005641320450e+00, -9.444726184692758e-04, -4.213268963582938e-02, 2.544907219159057e-01, 1.355457501200448e-01, -8.571078358830470e-02
1229, 7.276738057105352e-01, -1.363148992566407e+00, -4.132491238136879e-03, -1.763833597290480e-01, 2.156751779124924e-01, 2.761833177787462e-02, -6.100464850401115e-02
1230, 6.946396478142876e-01, -1.335944720392689e+00, 1.615186377224564e-01, -2.598969490178573e-01, 1.948830984826727e-01, 7.020572879935119e-02, 5.108231544874692e-01
1231, 1.101272985782479e+00, -8.388482043566683e-01, 2.643863764657461e-02, -1.554419407074858e-01, 1.780222565884670e-01, -6.053376284464120e-02, -6.853617214389358e-02
1232, 1.008473074516728e+00, -3.671145467696510e+00, 3.197800067333874e-02, 1.136315753169820e-01, 3.903796961065288e-01, -2.456455413454489e-03, -2.890599608740076e-02
1233, 8.119178716135083e-01, -2.392326827359345e+00, 1.566059378337112e-01, -3.137109364126417e-01, 4.664480658796790e-01, 5.851997967613985e-02, -1.275942628354091e-01
1234, 4.720761411501509e-01, -8.638186735147727e-02, -2.554554515187901e-02, -1.602749070972222e-01, 4.400613797939540e-01, -7.790096342407903e-02, 4.334992341329530e-03
1235, 6.639759255643742e-01, -1.935878713620229e-01, -2.385454391778232e-02, 3.224652566746380e-02, 4.306707377040892e-01, 1.196055313003713e-03, -5.245623186650088e-02
1236, 9.322372426153760e-01, -2.283718166069363e-01, -2.678579243721741e-02, 6.652917772055766e-02, 4.744906221929724e-01, -3.188672883656087e-02, -6.630148331537297e-02
1237, 6.845283322160544e-01, -9.547228744767615e-01, 1.563488589229100e-01, -2.622067279551256e-01, 1.112273432433175e-01, -1.217291546572232e-01, 3.222372810480142e-01
1238, 4.717538777563096e-01, -7.789870874133618e-01, -1.348075889004480e-02, 8.472423089229320e-02, 4.662552261243524e-02, -8.270979203585402e-02, -8.678071716607882e-02
1239, 6.579808085842416e-01, -8.006977559292163e-01, 1.573207000144033e-01, -5.696260935479545e-01, 5.703312657581767e-01, 1.653594849791971e-01, 2.125233372899178e-01
1240, 8.153128696661633e-01, -2.904221219617123e+00, 1.647945715914718e-01, -2.583727918215100e-01, 5.265510578241284e-01, 1.823208789409856e-03, -1.264901386210206e-01
1241, 9.883982931014010e-01, -1.131607027504872e+00, 7.650743055913642e-02, -2.444216557816375e-01, 1.758257310595817e-01, -1.216352835938905e-03, -6.210262218073027e-02
1242, 1.027719413295946e+00, -1.530525661177469e+00, 6.803440855868899e-02, -1.389844027341906e-01, 3.393126407827186e-01, 2.450867302195441e-02, -1.228976565949427e-01
1243, 7.403935419878617e-01, -1.170555920803520e+00, 1.507407419309634e-01, -6.649628849633913e-01, 3.369701914831056e-01, -2.140516943295501e-02, -3.410062082294039e-02
1244, 9.417718171223246e-01, -2.012681310444377e+00, 1.098638914128042e-01, -2.192934325796728e-01, 3.585406868361329e-01, -4.722341110725817e-03, -1.221649810763235e-01
1245, 5.228431837102200e-01, -3.861493631355899e+00, 2.222459135733877e-01, -4.804794995012510e-01, 6.553151647298853e-01, -8.609628919483213e-02, -2.100551949119777e-02
1246, 3.873036235129943e-01, -3.053175298002841e+00, 2.501618567294848e-02, -1.282509296512000e-01, 4.571230482084856e-01, 5.005891482593119e-02, -9.998414759011025e-02
1247, 7.119329512532770e-01, -3.121395361909451e+00, 2.672367950425280e-02, -2.269671389314743e-02, 4.560141030137910e-01, 4.225242110898179e-02, -4.016716343185793e-03
1248, 6.737130497251064e-01, -2.711514247048688e+00, 1.996965372516923e-02, -1.704703571458080e-01, 4.094011767761120e-01, 7.618661295562582e-02, -4.940586179971240e-03
1249, 7.656571314179839e-01, -2.874528100009546e+00, 2.172157809469184e-02, -8.106346602519927e-02, 4.176865984005863e-01, 8.081172651304362e-02, -6.008247768386433e-03
1250, 7.191541094015133e-01, -1.504992577563317e+00, -1.554135623985030e-03, -2.257975100142475e-01, 2.844457095772294e-01, 4.603291464618793e-02, -4.098604739920639e-03
1251, 4.197812556286007e-01, -1.193299639755501e-01, -2.555920993736939e-02, -1.187421788854540e-01, 3.225089796872794e-01, -1.570848293425644e-01, 1.419566169375536e-01
1252, 4.654374370559219e-01, -4.277660692147454e+00, 2.304601454167372e-01, -4.748404291726075e-01, 5.918993135389463e-01, -1.282596029510468e-02, 1.083554956456182e-01
1253, 3.506250948938707e-01, -4.255780972677855e+00, 4.523583230812658e-02, -1.881436585609585e-01, 2.085116124175096e-01, -4.177687775099149e-02, -1.463214055827952e-01
1254, 9.257448258611183e-01, -8.214431140547902e-01, 9.447409240938238e-02, -2.587112702417426e-01, 3.072029459293167e-01, -7.747753645753716e-02, -1.059687452163731e-01
1255, 6.899630854845965e-01, -2.064700050051263e+00, 1.750374837260630e-01, -1.103228916014252e-01, 3.853604823220959e-01, -2.205520603278606e-01, 4.541466030434930e-01
1256, 6.762031577023596e-01, -1.212960028183153e+00, -6.187589345785410e-03, 6.958931782306967e-02, 1.103029084775766e-01, -1.983498629704610e-01, -1.266285694382417e-01
1257, 5.563526037809142e-01, -2.538507098551362e+00, 1.753567465062187e-02, 9.235286504639269e-02, 3.312308218636831e-01, 1.664574753739523e-01, -2.807380026932670e-01
1258, 9.873286855386855e-01, -2.975556701400299e+00, 2.029604452383199e-02, 7.970572380481768e-02, 4.272257578044542e-01, 3.537916259228263e-02, -3.034737382368331e-02
1259, 9.240694107715295e-01, -2.632927746934793e+00, 1.527101323206141e-02, 3.234738179470879e-02, 4.860678392642358e-01, 2.205564072105476e-03, -3.087264961820622e-02
1260, 7.767145965829497e-01, -1.158203546299321e+00, -8.376650761983200e-03, -3.558663038583342e-01, 2.438450374386005e-01, 1.410677457254979e-02, -3.612384715506129e-03
1261, 7.803388963283491e-01, -3.312979834877706e+00, 1.802843018276616e-01, -2.480272441631167e-01, 6.092042695277304e-01, 7.811214417416587e-03, -1.488796467872746e-01
1262, 7.485839750449467e-01, -3.103001510755028e+00, 1.831892842007530e-01, -3.036129845281746e-01, 5.291395453095122e-01, 1.050315881031816e-02, -1.037722049358708e-01
1263, 9.581970853571700e-01, -3.118499339435996e+00, 1.234272853276147e-01, -1.851550167393388e-01, 4.634642560559183e-01, 1.839315362765601e-03, -1.614877580111622e-01
1264, 2.902479464156229e-01, -4.043117368094862e+00, 4.015390851345062e-02, -9.937700525321701e-02, 2.731594978980753e-01, 1.774969239423584e-02, -1.505539753513414e-01
1265, 1.048958981005378e+00, -4.761874806382721e-01, -2.511953135358591e-02, 1.346594859597995e-01, 4.165631616660932e-01, -3.251043611071981e-02, -3.592075857578613e-02
